tax_id,superkingdom,kingdom,phylum,class,subclass,order,family,genus,species
340186,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
340322,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glutamicum
342109,Bacteria,,Proteobacteria,Gammaproteobacteria,,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas oryzae
342614,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae
342617,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae
344609,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Shigella,Shigella boydii
344610,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
345072,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
345074,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
345076,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
347253,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius
347255,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia africae
347257,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma agalactiae
347495,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
348776,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
349101,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Rhodobacter sphaeroides
349746,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
349747,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pseudotuberculosis
350702,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia
350704,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
351581,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
351745,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,
353496,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii
355249,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Streptomycetales,Streptomycetaceae,Streptomyces,
355277,Bacteria,,Spirochaetes,Spirochaetia,,,Leptospiraceae,Leptospira,Leptospira borgpetersenii
355278,Bacteria,,Spirochaetes,Spirochaetia,,,Leptospiraceae,Leptospira,Leptospira biflexa
357347,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei
357348,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei
357544,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
358708,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Shigella,Shigella dysenteriae
358709,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
359391,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,Brucella abortus
359786,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
359787,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
360094,Bacteria,,Proteobacteria,Gammaproteobacteria,,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas oryzae
360102,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
360106,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter fetus
360108,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
360109,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
360110,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
360111,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
360112,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
360115,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii
360116,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii
360117,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii
360118,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei
361100,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
362242,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium ulcerans
364106,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
367459,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Peptoclostridium difficile
370551,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes
370552,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes
370553,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes
370554,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes
370895,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia mallei
373384,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Shigella,Shigella flexneri
374833,Bacteria,,Proteobacteria,Betaproteobacteria,,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis
374927,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
374928,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
374930,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
374931,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
374932,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
374933,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
375063,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
375177,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
375432,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
377628,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
379360,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Leuconostocaceae,Oenococcus,Oenococcus oeni
381754,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
383629,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodobacterales,Rhodobacteraceae,Phaeobacter,Phaeobacter gallaeciensis
386585,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
386656,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
388272,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
388396,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri
391296,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis
391601,Bacteria,,Proteobacteria,Gammaproteobacteria,,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
391774,Bacteria,,Proteobacteria,Deltaproteobacteria,,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio vulgaris
391904,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum
392021,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia rickettsii
393011,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
393115,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
393117,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393121,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393123,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393124,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393125,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393126,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393127,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393128,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393130,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393131,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
393133,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
395095,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
395491,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum
395960,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris
395962,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Cyanothece,
398000,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
398577,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia ambifaria
399599,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica
399726,Bacteria,,Firmicutes,Clostridia,,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,
399804,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella putrefaciens
400667,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii
400673,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Legionellaceae,Legionella,Legionella pneumophila
401614,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
401650,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
402882,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica
403779,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Anaplasmataceae,Anaplasma,Anaplasma marginale
404974,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
405416,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii
405440,Bacteria,,Proteobacteria,Gammaproteobacteria,,Xanthomonadales,Xanthomonadaceae,Xylella,Xylella fastidiosa
405441,Bacteria,,Proteobacteria,Gammaproteobacteria,,Xanthomonadales,Xanthomonadaceae,Xylella,Xylella fastidiosa
405531,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
405532,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
405533,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
405534,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
405535,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
405955,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
406425,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia
406556,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
406557,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
406558,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
406559,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
406560,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
406561,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
406562,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
406563,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
406984,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia pneumoniae
407148,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
407976,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica
409438,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
410289,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium bovis
411479,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis
411481,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis
411484,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,
411485,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
411486,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,
412021,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia mallei
412022,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia mallei
412418,Bacteria,,Spirochaetes,Spirochaetia,,Spirochaetales,Borreliaceae,Borrelia,Borrelia recurrentis
412694,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis
412966,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
412967,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
413997,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
413999,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum
416276,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia massiliae
417398,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
417400,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
418127,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
418136,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
419942,Archaea,,Crenarchaeota,Thermoprotei,,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus
420889,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae
423211,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis
423212,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Legionellaceae,Legionella,Legionella pneumophila
423368,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
425067,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei
425944,Archaea,,Crenarchaeota,Thermoprotei,,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus
426118,Archaea,,Crenarchaeota,Thermoprotei,,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus
426430,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
427317,Archaea,,Crenarchaeota,Thermoprotei,,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus
427318,Archaea,,Crenarchaeota,Thermoprotei,,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus
428128,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Ruminococcaceae,Ruminiclostridium,[Eubacterium] siraeum
428406,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii
429572,Archaea,,Crenarchaeota,Thermoprotei,,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus
430556,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
430557,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
430558,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
431946,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
434271,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus pleuropneumoniae
434922,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii
434923,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii
434924,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii
436113,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma mycoides
436115,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia mallei
437701,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,
439386,Archaea,,Crenarchaeota,Thermoprotei,,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus
439495,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodobacterales,Rhodobacteraceae,Pseudovibrio,
439842,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
439843,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
439846,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
439851,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
439855,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
440085,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium extorquens
441770,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum
441771,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum
441772,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum
